ccode,MinisterPersonalID,country_name,country_name2,foreignminister,fminday,fminmonth,fminyear,fmoutday,fmoutmonth,fmoutyear,portfolio_name,post_name,acting,Term_no,repeated_terms,HeadofGovernment,sex,birthyear,deadyear,birthplace,marital,children,nr_children,fambgnoble,fambgprof,education,edufield,school_name,sec_school_name,Farmer,Business,Worker,Cleric,Politics,Law,Whitecollar,Int_org,InternationalOrganizationname,Diplomat,Dip_post,Dip_country,Mili_edu,Mili_service,Mili_rank,Mili_combat,Combat_war,Mili_injury,Rebel,party,party_name,party_lead,parliament_bg,Former_minister,Former_min_post,Former_gov_office,Former_gov_post,org_connections,organisation,Manner_out,Reason_out,version
2,2071,United States of America,United States of America,Christian A. Herter,18,4,1959,20,1,1961,Department of State,Secretary of State,1,1,1,1,1,1895,1966,"Paris, France",2,2,4,1,9,4,12,"School of Fine and Applied Arts, NYC","Harvard University, MA",1,1,1,1,2,1,2,1,9999,2,Diplomatic Service appointment,"Germany, Belgium",1,1,9999,9999,9999,9999,1,2,Republican Party,1,2,1,9999,2,Under Secretary to Secretary of State,2,Freemasons,1,7777,v210301
2,2072,United States of America,United States of America,Livingston T. Merchant,20,1,1961,21,1,1961,Department of State,Secretary of State,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v210301
2,2073,United States of America,United States of America,Dean Rusk,21,1,1961,20,1,1969,Department of State,Secretary of State,1,1,1,1,1,1909,1909,"Cherokee County, Georgia, USA",2,2,3,1,1,4,0708,"UC Berkeley, CA, USA","Oxford, England",2,1,1,1,2,2,2,1,9999,1,9999,9999,2,2,Colonel,1,9999,9999,1,2,Democratic Party,1,7777,1,9999,2,Director of State Department's Office for UN Affairs,2,Rockerfeller Foundation,7777,7777,v210301
2,2074,United States of America,United States of America,Charles E. Bohlen,20,1,1969,22,1,1969,Department of State,Secretary of State,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v210301
2,2075,United States of America,United States of America,William Rogers,22,1,1969,3,9,1973,Department of State,Secretary of State,1,1,1,1,1,1913,2001,"Norfolk, New York",2,2,4,1,7777,4,08,"Cornell University, New York","Colgate University, New York",1,1,1,1,2,2,1,1,9999,1,9999,9999,7777,2,Lieutenant commander,2,World War 2,7777,1,2,Republican Party,1,1,2,Attorney General,2,Deputy Attorney General,1,9999,1,29,v210301
2,2077,United States of America,United States of America,Henry Kissinger,21,9,1973,20,1,1977,Department of State,Secretary of State,1,1,1,1,1,1923,9999,"Furth, Germany",3,2,2,1,7,5,0702,"Harvard University, Massachusetts",New York City College,1,1,2,1,2,1,2,1,9999,1,9999,9999,2,2,Staff Sergeant,1,9999,1,1,2,Republican Party,1,1,1,9999,2,National Security Advisor to Nixon,1,9999,1,11,v210301
2,2076,United States of America,United States of America,Kenneth Rush,3,9,1973,22,9,1973,Department of State,Secretary of State,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v210301
2,2079,United States of America,United States of America,Cyrus Vance,23,1,1977,27,4,1980,Department of State,Secretary of State,1,1,1,1,1,1917,2002,"Clarksburg, West Virginia",2,2,5,1,7,4,0208,"Yale Law, Connecticut","Yale University, Connecticut",1,1,1,1,2,2,1,1,9999,1,9999,9999,2,2,Lieutentant,1,9999,1,1,2,Democratic party,1,1,2,Secretary of the Army,2,Deputy Secretary of Defense,2,Trilateral Commission,1,23,v210301
2,2078,United States of America,United States of America,Philip C. Habib,20,1,1977,23,1,1977,Department of State,Secretary of State,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v210301
2,2080,United States of America,United States of America,Warren Christopher,28,4,1980,2,5,1980,Department of State,Secretary of State,2,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v210301
2,2080,United States of America,United States of America,Warren Christopher,4,5,1980,8,5,1980,Department of State,Secretary of State,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v210301
2,2081,United States of America,United States of America,David Newsom,2,5,1980,3,5,1980,Department of State,Secretary of State,2,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v210301
2,2081,United States of America,United States of America,David Newsom,3,5,1980,4,5,1980,Department of State,Secretary of State,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v210301
2,2083,United States of America,United States of America,Edmund S. Muskie,8,5,1980,18,1,1981,Department of State,Secretary of State,1,1,1,1,1,1914,1996,"Rumford, Maine",2,2,5,1,3,4,08,"Cornell University Law School, New York","Bates College, Maine",1,1,2,1,2,2,1,1,9999,1,9999,9999,7777,2,Lieutenant,7777,World War 2,7777,1,2,Democratic Party,1,2,1,9999,1,9999,1,9999,1,11,v210301
2,2082,United States of America,United States of America,Richard N. Cooper,3,5,1980,3,5,1980,Department of State,Secretary of State,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v210301
2,2081,United States of America,United States of America,David Newsom,18,1,1981,22,1,1981,Department of State,Secretary of State,2,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v210301
2,2084,United States of America,United States of America,Alexander Haig,22,1,1981,5,7,1982,Department of State,Secretary of State,1,1,1,1,1,1924,2010,"Philadelphia, Pennsylvania",2,7777,7777,1,7,4,0702,"Georgetown University, Washington D.C.","United States Military Academy, West Point, New York",1,2,2,1,2,1,2,2,North Atlantic Treaty Organization,1,9999,9999,2,2,General,2,Korean and Vietnam Wars,7777,1,2,Republican Party,1,1,1,9999,2,"Military Assistant to Secretary of Defense, White House Chief of Staff",1,9999,1,24,v210301
2,2085,United States of America,United States of America,"Walter J. Stoessel, Jr.",5,7,1982,16,7,1982,Department of State,Secretary of State,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v210301
2,2086,United States of America,United States of America,George Schultz,16,7,1982,20,1,1989,Department of State,Secretary of State,1,1,1,1,1,1920,6666,"New York City, New York",2,2,5,1,2,5,0702,Massachusetts Institute of Technology,"Princeton University, New Jersey",1,1,1,1,2,1,2,1,9999,1,9999,9999,1,2,Captain,2,World War 2,7777,1,2,Republican Party,1,1,2,"Secretary of Labor, Secretary of the Treasury",2,Director of the Office of Management and Budget,2,Bechtel Corporation,1,11,v210301
2,2087,United States of America,United States of America,Michael H. Armacost,20,1,1989,25,1,1989,Department of State,Secretary of State,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v210301
2,2088,United States of America,United States of America,James Baker,25,1,1989,23,8,1992,Department of State,Secretary of State,1,1,1,1,1,1930,6666,"Houston, Texas",5,2,5,1,7,4,08,"University of Texas, Austin, Texas","Princeton University, New Jersey",1,1,1,1,2,2,1,1,9999,1,9999,9999,1,2,7777,1,9999,1,1,2,Republican Party,1,1,2,Secretary of the Treasury,2,"White House Chief of Staff, Undersecretary of Commerce, National Security Council member",1,9999,1,31,v210301
2,2089,United States of America,United States of America,Lawrence Eagleburger,23,8,1992,19,1,1993,Department of State,Secretary of State,3,1,1,1,1,1930,6666,"Milwaukee, Wisconsin",5,2,4,1,7,4,0607,University of Wisconsin,7777,1,1,1,1,2,1,2,1,9999,2,"Ambassador Extraordinary and Plenipotentiary to Yugoslavia, ""worked in economic section"" of the Embassey in Tegucigalpa","SFR Yugoslavia, Honduras",1,2,First Lieutenant ,1,9999,1,1,1,Republican Party,9999,1,1,9999,2,Executive Secretary to the Secretary of State,1,9999,1,11,v210301
2,2090,United States of America,United States of America,Arnold Lee Kantor,20,1,1993,20,1,1993,Department of State,Secretary of State,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v210301
2,2091,United States of America,United States of America,Frank G. Wisner,20,1,1993,20,1,1993,Department of State,Secretary of State,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v210301
2,2080,United States of America,United States of America,Warren Christopher,20,1,1993,7,1,1997,Department of State,Secretary of State,1,3,2,1,1,1925,2011,"Scranton, North Dakota",5,2,3,1,7,4,08,Stanford University Law School,University of Southern California,1,1,1,1,2,2,2,1,9999,1,9999,9999,1,2,Ensign,2,World War 2,1,1,2,Democratic Party,1,1,1,9999,2,"Deputy Attorney General, Deputy Secretary of State, two short periods as ad interim SoS",1,9999,1,32,v210301
2,2093,United States of America,United States of America,Madeleine Albright,23,1,1997,20,1,2001,Department of State,Secretary of State,1,1,1,1,2,1937,6666,"Prague, Czechoslovakia",3,2,3,1,7777,5,0807,"Columbia University, NY",Wellesly College,1,1,1,1,2,2,2,2,,2,Representative of the U.S.A. to the United Nations,USA,1,1,9999,9999,9999,9999,1,2,Democratic party,1,1,1,9999,2,National Security Council member under Brzezinski,1,9999,1,11,v210301
2,2092,United States of America,United States of America,Strobe Talbott,7,1,1997,20,1,1997,Department of State,Secretary of State,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v210301
2,2094,United States of America,United States of America,Colin Powell,20,1,2001,26,1,2005,Department of State,Secretary of State,1,1,1,1,1,1937,6666,"New York City, New York",2,2,3,1,7777,4,0212,"George Washington University, Washington D.C.",City College of New York,1,1,2,1,2,1,2,1,9999,1,9999,9999,2,2,"General, four star",2,Vietnam War,7777,1,2,Republican party,1,1,1,9999,2,"National Security Advisor to Reagan, Chairman of the Joint Chiefs of Staff",2,America's Promise,1,24,v210301
2,2095,United States of America,United States of America,Condoleezza Rice,26,1,2005,20,1,2009,Department of State,Secretary of State,1,1,1,1,2,1954,6666,"Birmingham, Alabama",1,1,9999,1,4,5,07,Graduate School of International Studies at University of Denver,University of Notre Dame,1,1,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,9999,9999,9999,1,2,Republican party,1,1,1,9999,2,National Security Advisor to George W. Bush,2,"Chevron Corporation, Transamerica Corporation, Hewlett Packard, board member",1,11,v210301
2,2097,United States of America,United States of America,Hillary Clinton,21,1,2009,1,2,2013,Department of State,Secretary of State,1,1,1,1,2,1947,6666,"Chicago, Illinois",2,2,1,1,2,4,08,Yale Law Sschool,Wellesly College,1,1,1,1,2,2,2,1,9999,1,9999,9999,1,1,9999,9999,9999,9999,1,2,Democratic party,1,2,1,9999,2,First Lady,2,Vital Voices Democracy Initiative,1,32,v210301
2,2096,United States of America,United States of America,William Burns,20,1,2009,21,1,2009,Department of State,Secretary of State,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v210301
2,2098,United States of America,United States of America,John Kerry,1,2,2013,1,2,2017,Department of State,Secretary of State,1,1,1,1,1,1943,6666,"Denver, Colorado",5,2,4,1,6,4,0708,Boston College Law School,"Yale University, Mass",1,1,1,1,2,2,1,1,9999,1,9999,9999,2,2,Lieutenant,2,Vietnam War,2,1,2,Democratic party,2,2,1,9999,1,9999,2,"Vietnam Veterans of America, Skull and Bones",1,11,v210301
2,2099,United States of America,United States of America,Rex Tillerson,1,2,2017,6666,6666,6666,Department of State,Secretary of State for Foregin Affairs,1,1,1,1,1,1953,6666,"Wichita Falls, Texas ",2,2,4,1,7777,4,03,"University of Texas, Austin, Texas",7777,1,2,1,1,1,1,2,1,9999,1,9999,9999,1,7777,7777,1,9999,9999,1,2,Republican party,1,1,1,9999,1,9999,2,Boy Scouts of America (among others),6666,6666,v210301
325,82001,Italy,Italy,"Camillo Benso, conte di Cavour",17,3,1861,6,6,1861,Ministry of Foreign Affairs (Ministero degli affari esteri),Minister for Foreign Affairs of Kingdom of Italy (Ministro degli affari esteri del Regno d'Italia),1,1,0,2,1,1810,1861,Turin,1,1,9999,2,1,3,10,Scuola di Applicazione del Corpo Reale del Genio,9999,2,2,1,1,2,1,2,1,9999,1,9999,9999,2,1,Engineer Officer,1,9999,1,1,1,9999,1,2,2,President of the Council of Ministers,1,9999,1,9999,2,9999,v210301
325,82002,Italy,Italy,Bettino Ricasoli,12,6,1861,3,3,1862,Ministry of Foreign Affairs (Ministero degli affari esteri),Minister for Foreign Affairs of Kingdom of Italy (Ministro degli affari esteri del Regno d'Italia),1,1,0,2,1,1809,1880,Florence,4,2,1,2,1,3,01,Accademia dei Georgofili,9999,2,2,1,2,2,1,2,1,9999,2,Mediator of Tuscany and Modena in a conflict broke out due to the annexation of the territory of Lucca Tuscany (1847),"Duchy of Modena and Reggio, Kingdom of the Two Sicilies, United Kingdom, Second French Empire, Austrian Empire",1,1,9999,1,9999,1,1,1,9999,1,1,2,Interior Minister of the Tuscan Provisional Government,2,Provisional governor of Tuscany,1,9999,1,32,v210301
325,82003,Italy,Italy,Urbano Rattazzi,3,3,1862,31,3,1862,Ministry of Foreign Affairs (Ministero degli affari esteri),Minister for Foreign Affairs of Kingdom of Italy (Ministro degli affari esteri del Regno d'Italia),2,1,0,2,1,1809,1873,Alessandria,1,1,9999,1,7777,4,8,University of Turin,9999,1,1,1,1,2,2,2,1,9999,1,9999,9999,1,1,9999,1,9999,1,1,1,9999,1,2,2,President of the Council of Ministers,2,President of the Chamber,1,9999,1,32,v210301
325,82004,Italy,Italy,Giacomo Durando,31,3,1862,8,12,1862,Ministry of Foreign Affairs (Ministero degli affari esteri),Minister for Foreign Affairs of Kingdom of Italy (Ministro degli affari esteri del Regno d'Italia),1,1,0,1,1,1807,1894,Mondovì,7777,7777,7777,1,2,4,08,University of Turin,9999,1,1,1,1,2,1,2,1,9999,2,Ambassador to Constantinople,Ottoman Empire,2,2,Lieutenant general,2,First Italian War of Independence,1,2,1,9999,1,2,2,Minister of war,1,9999,1,9999,7777,7777,v210301
325,82005,Italy,Italy,Giuseppe Pasolini,8,12,1862,24,3,1863,Ministry of Foreign Affairs (Ministero degli affari esteri),Minister for Foreign Affairs of Kingdom of Italy (Ministro degli affari esteri del Regno d'Italia),1,1,0,1,1,1815,1876,Ravenna,2,2,3,2,1,3,01,Private studies,9999,2,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,1,1,1,9999,1,2,2,"Minister of Trade, Agriculture and Fine Arts of the Papal State",2,"Member of the Council of State (the Papal States), Member of the High Council (Rome)",1,9999,7777,7777,v210301
325,82006,Italy,Italy,Emilio Visconti Venosta,24,3,1863,28,9,1864,Ministry of Foreign Affairs (Ministero degli affari esteri),Minister for Foreign Affairs of Kingdom of Italy (Ministro degli affari esteri del Regno d'Italia),1,1,0,1,1,1829,1914,Milan,1,2,0,2,1,4,08,University of Pavia,9999,1,1,1,1,2,1,2,1,9999,1,"Mediator in diplomatic missions in Modena, Naples, London and Paris. Commissioner of the King in Garibaldi's forces against Austria (1859)","Duchy of Modena and Reggio, Kingdom of the Two Sicilies, United Kingdom, Second French Empire, Austrian Empire",1,1,9999,1,9999,1,2,1,9999,1,2,2,General Secretary of the Ministry of Foreign Affairs,1,9999,1,9999,1,11,v210301
325,82007,Italy,Italy,Alfonso La Marmora,28,9,1864,20,6,1866,Ministry of Foreign Affairs (Ministero degli affari esteri),Minister for Foreign Affairs of Kingdom of Italy (Ministro degli affari esteri del Regno d'Italia),1,1,0,2,1,1804,1878,Turin,2,2,0,2,1,3,10,Regia Accademia Militare di Torino,9999,1,1,1,1,2,1,1,1,9999,1,9999,9999,2,2,General officer,2,"First Italian War of Independence, the first battle of Custoza, Russo-Turkish War",1,1,1,9999,1,2,2,Minister of war,1,9999,1,9999,1,11,v210301
325,82002,Italy,Italy,Bettino Ricasoli,20,6,1866,28,6,1866,Ministry of Foreign Affairs (Ministero degli affari esteri),Minister for Foreign Affairs of Kingdom of Italy (Ministro degli affari esteri del Regno d'Italia),2,2,1,2,1,1809,1880,Florence,4,2,0,2,1,3,1,Accademia dei Georgofili,9999,2,2,1,2,2,1,2,1,9999,2,Mediator of Tuscany and Modena in a conflict broke out due to the annexation of the territory of Lucca Tuscany (1847),"Duchy of Modena and Reggio, Kingdom of the Two Sicilies, United Kingdom, Second French Empire, Austrian Empire",1,1,9999,1,9999,1,1,1,9999,1,1,2,Interior Minister of the Tuscan Provisional Government,2,Provisional governor of Tuscany,1,9999,1,32,v210301
325,82006,Italy,Italy,Emilio Visconti Venosta,28,6,1866,10,4,1867,Ministry of Foreign Affairs (Ministero degli affari esteri),Minister for Foreign Affairs of Kingdom of Italy (Ministro degli affari esteri del Regno d'Italia),1,2,1,1,1,1829,1914,Milan,1,2,0,2,1,4,08,University of Pavia,9999,1,1,1,1,2,1,2,1,9999,1,"Mediator in diplomatic missions in Modena, Naples, London and Paris. Commissioner of the King in Garibaldi's forces against Austria (1859). Sent to Constantinople as the ""Minister of the King"" (1866).","Duchy of Modena and Reggio, Kingdom of the Two Sicilies, United Kingdom, Second French Empire, Austrian Empire, Ottoman Empire",1,1,9999,1,9999,1,2,1,9999,1,2,2,General Secretary of the Ministry of Foreign Affairs,1,9999,1,9999,1,11,v210301
325,82009,Italy,Italy,Pompeo Di Campello,12,4,1867,27,10,1867,Ministry of Foreign Affairs (Ministero degli affari esteri),Minister for Foreign Affairs of Kingdom of Italy (Ministro degli affari esteri del Regno d'Italia),1,1,0,1,1,1803,1884,Spoleto,4,2,2,2,1,3,10,Scuola di cavalleria,9999,1,1,1,1,2,1,2,1,9999,2,Commissioner of the King Vittorio Emanuele II,Kingdom of Sardinia,2,2,General Stewardship of the Army,2,First Italian War of Independence,1,1,1,9999,1,2,2,Minister of war,2,Member of State Council,1,9999,1,12,v210301
325,82008,Italy,Italy,Federico Pescetto,10,4,1867,12,4,1867,Ministry of Foreign Affairs (Ministero degli affari esteri),Minister for Foreign Affairs of Kingdom of Italy (Ministro degli affari esteri del Regno d'Italia),2,1,0,1,1,1817,1882,Savona,2,1,9999,1,7777,3,10,Accademia militare di Torino,9999,1,1,1,1,1,1,2,1,9999,1,9999,9999,2,2,Major general,7777,9999,1,1,1,9999,1,1,1,9999,1,9999,1,9999,7777,7777,v210301
325,82010,Italy,Italy,Luigi Federico Menabrea,27,10,1867,14,12,1869,Ministry of Foreign Affairs (Ministero degli affari esteri),Minister for Foreign Affairs of Kingdom of Italy (Ministro degli affari esteri del Regno d'Italia),1,1,0,2,1,1809,1896,Chambéry,2,2,2,8888,7,4,03,University of Turin,9999,1,1,1,1,2,1,2,1,9999,1,9999,9999,2,2,Lieutenant General of the Engineer ,2,Lombardia campaigns (1859) and the siege of the fortress of Gaeta (1860).,1,1,1,9999,1,2,2,Minister of Public Works,1,9999,1,9999,1,11,v210301
325,82006,Italy,Italy,Emilio Visconti Venosta,14,12,1869,20,11,1876,Ministry of Foreign Affairs (Ministero degli affari esteri),Minister for Foreign Affairs of Kingdom of Italy (Ministro degli affari esteri del Regno d'Italia),1,3,1,1,1,1829,1914,Milan,1,2,0,2,1,4,08,University of Pavia,9999,1,1,1,1,2,1,2,1,9999,1,"Mediator in diplomatic missions in Modena, Naples, London and Paris. Commissioner of the King in Garibaldi's forces against Austria (1859). Sent to Constantinople as the ""Minister of the King"" (1866).","Duchy of Modena and Reggio, Kingdom of the Two Sicilies, United Kingdom, Second French Empire, Austrian Empire, Ottoman Empire",1,1,9999,1,9999,1,2,1,9999,1,2,2,General Secretary of the Ministry of Foreign Affairs,1,9999,1,9999,1,11,v210301
325,82011,Italy,Italy,Luigi Melegari,20,11,1876,28,12,1877,Ministry of Foreign Affairs (Ministero degli affari esteri),Minister for Foreign Affairs of Kingdom of Italy (Ministro degli affari esteri del Regno d'Italia),1,1,0,1,1,1805,1881,Meletole,2,2,2,1,1,4,08,University of Parma,9999,1,1,1,1,2,1,2,1,9999,2,Minister Plenipotentiary in Switzerland,Switzerland,1,1,9999,1,9999,1,2,1,9999,1,2,2,General Secretary of the Ministry of Foreign Affairs,1,9999,2,Carboneria,7777,7777,v210301
325,82012,Italy,Italy,Agostino Depretis,28,12,1877,24,3,1878,Ministry of Foreign Affairs (Ministero degli affari esteri),Minister for Foreign Affairs of Kingdom of Italy (Ministro degli affari esteri del Regno d'Italia),1,1,0,2,1,1813,1887,Mezzana Corti Bottarone,2,2,1,1,1,4,08,University of Pavia,9999,1,1,1,1,2,2,1,1,9999,1,9999,9999,1,1,9999,1,9999,1,1,1,9999,1,2,2,President of the Council of Ministers,1,9999,1,9999,1,32,v210301
